movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,nationsNm,genreNm,directors_ko,directors_en,actors_ko,actors_en,cast,castEn,watchGradeNm
20202614,래미와 친구들: 푸른푸른 초원의 위기,The Mythical Ark : Adventures in Love & Happiness,82,2013,20200730,['중국'],['애니메이션'],['웨이밍 황'],['Weiming Huang'],"['김경희', '황창영']","['KIM Kyoung-hee', '']","['래미', '울피']","['', '']",['전체관람가']
20203281,XXX필름 연쇄살인,Cry Havoc,85,2019,,['미국'],"['액션', '범죄']",['르네 페르즈'],['Rene Perez'],[],[],[],[],[]
20182279,더 블랙,the BLACK,67,2018,20180913,['한국'],['다큐멘터리'],['이마리오'],['LEE Mario'],"['김중기', '차지훈', '이마리오', '이상훈', '이승호']","['KIM Jung-ki', 'CHA Ji-hoon', 'LEE Mario', '', '']","['', '출연', '내레이션', '인터뷰', '출연']","['', '', '', '', '']",['전체관람가']
20181821,어른도감,Adulthood,91,2017,20180823,['한국'],"['코미디', '드라마']",['김인선'],['KIM In-seon'],"['엄태구', '이재인', '서정연', '김새벽', '손강국', '이정은', '김경옥', '김민주', '김기현', '김수환', '김연주', '김윤수', '김지혜', '김현수', '배준성', '백혜정', '원하라', '이슬기', '이영숙', '이윤희', '이재우', '이지혜', '이진희', '최민석', '최윤주', '장혜진', '최이슬', '황정민', '박성연']","['UM Tae-goo', 'LEE Jae-in', 'SEO Jung-yeon', 'KIM Sae-byuk', 'SON Gang-guk', 'LEE Jung-eun', '', '', '', '', '', '', 'KIM Ji-hye', '', '', 'BAEK Hye-jeong', '', '', '', 'LEE Yun-hui', '', '', '', '', '', 'JANG Hye-jin', 'CHOI Yi-seul', 'HWANG Jung-min', 'PARK Sung-yeon']","['', '', '', '', '광개토형', '판사', '약국', '극장', '극장', '병원', '노래방', '장례식장', '중국집', '노래방', '중국집', '횟집', '횟집', '동사무소', '점희 큰 올케', '점희 큰오빠', '극장', '중학교', '중국집', '장례식장', '약국', '점희 작은올케', '극장', '은블리', '소머즈']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['12세이상관람가']
20100416,우리 학교 대표,A School Rep,15,2008,,['한국'],['드라마'],['박상준'],['PARK Sang-joon'],"['서우', '서장원', '김정영']","['Seo-woo', 'SEO Jang-won', 'KIM Jung-young']","['이선아', '', '문선생']","['', '', '']",['15세이상관람가']
20164788,성북동 막걸리,Seongbuk-dong Makgeolli,29,2016,,['한국'],['뮤지컬'],['박상준'],['PARK Sang-joon'],['황정윤'],['Hwang jung yoon'],['유나'],['yuna'],[]
20050086,사과,Sakwa,118,2005,20081016,['한국'],"['드라마', '멜로/로맨스']",['강이관'],['KANG Yi-kwan'],"['문소리', '이선균', '강래연', '주진모', '노윤', '강길삼', '최형인', '류현정', '한준호', '장일윤', '최문석', '최무성', '박미현', '박수영', '최정인', '주부진']","['MOON So-ri', 'LEE Sun-kyun', 'KANG Rae-yeon', 'JOO Jin-mo', 'NO Yun', 'KANG Gil-sam', '', 'RYU Hyeon-jeong', '', '', 'CHOI Moon-seok', 'CHOI Moo-sung', 'PARK Mi-hyen', 'PARK Su-young', 'CHOI Jung-in', 'JU Bu-jin']","['', '', '', '현정 아버지', '현정 직장동료', '구미 버스기사', '현정 어머니', '미술관 안내원 ', '아이스크림 남', '제주도 관광지 경비', '수영강사 ', '한수', '현정 친구, 선영', '상훈 친구 ', '현정 직장동료', '상훈 고향 친척']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['15세이상관람가']
20203664,증명사진,Identification Picture,10,2020,,['한국'],['기타'],['권정희'],[''],[],[],[],[],[]
20192686,당신은 안드로이드입니까,Are You an Android?,14,2019,,['한국'],['SF'],['유명상'],['YOO Myung-sang'],['조유정'],[''],['안드로2'],['andro 2 '],[]
20203681,"크리스마스는, 고즈넉이!",A Quiet Christmas!,16,2016,,['한국'],['드라마'],['장원혁'],[''],['유순철'],['YOO Soon-chul'],[''],[''],[]
